run,fold,kernel_family,failed,n_lipids,wall_time_sec,test_rmse_z_mean,test_rmse_z_median,test_corr_mean,test_corr_median,test_r2_mean,test_r2_median,mean_pred_std_z_mean,mean_pred_std_z_median,fit_sec_mean,fit_sec_median
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_2,manifold,False,5,4373.99706864357,0.7788430690765381,0.7840667963027954,0.5188372901572231,0.5764363846370788,0.2970103224750998,0.3269870984814336,0.8155014395713807,0.814888060092926,872.4192402362823,872.4192402362823
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9710,fold_2,manifold,False,5,4867.347374916077,0.7805147647857666,0.7877834439277649,0.5168643827292156,0.5750858973691402,0.2951100965074191,0.3265550850464646,0.8216122984886169,0.8233409523963928,970.2211300849916,970.2211300849916
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn310,fold_2,manifold,False,5,5300.604256629944,0.7814388155937195,0.7833806276321411,0.5121386157151235,0.563388534232058,0.2921121656211351,0.3113436928857432,0.8157509326934814,0.818773090839386,1056.9366778850556,1056.9366778850556
FOLD-2-spectral-nu2-K100-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_2,spectral,False,5,732.4930558204651,0.8170878529548645,0.8380869626998901,0.46068178359646295,0.490354532599581,0.2361339295672873,0.2399554303529462,0.8439009308815002,0.8614219427108765,145.14686965942383,145.14686965942383
FOLD-2-spectral-nu2-K1300-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_2,spectral,False,5,914.7354671955109,0.7526189804077148,0.7711676955223083,0.5580162586003599,0.6228633842061787,0.3337432440964634,0.3760400203285701,0.7642441868782044,0.7545280456542969,181.09381804466247,181.09381804466247
FOLD-3-euclidean-ard-matern-nu1.5-ind1000-5-lr0.05-ep20-lbs1010,fold_3,euclidean,False,5,2715.56960272789,0.7525885462760925,0.7791451811790466,0.5372733127678518,0.5793281038006595,0.3228300739074599,0.3297328990924625,0.7728520035743713,0.7611252665519714,513.7465190887451,513.7465190887451
FOLD-3-euclidean-no-ard-matern-nu1.5-ind1000-5-lr0.05-ep20-lbs1010,fold_3,euclidean,False,5,3777.2681398391724,0.7523861527442932,0.7779412865638733,0.5378232743831697,0.5792594320987364,0.323187195871401,0.3292693383160011,0.772449004650116,0.7611802816390991,719.2978029727935,719.2978029727935
FOLD-3-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.910,fold_3,manifold,False,5,9643.630228757858,0.8059316992759704,0.8056812286376953,0.45051147916848067,0.460549154798739,0.23716540326943747,0.2071570140349411,0.8470605373382568,0.8461390137672424,1924.7272963047028,1924.7272963047028
FOLD-3-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9510,fold_3,manifold,False,5,8911.220453739166,0.8051722645759583,0.8063015341758728,0.4523280189587295,0.4700682277412099,0.23874409632827026,0.2161119448780494,0.8480263113975525,0.8458105325698853,1779.1923461437225,1779.1923461437225
FOLD-3-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9710,fold_3,manifold,False,5,6755.2329132556915,0.807960844039917,0.8084189891815186,0.44681422471809207,0.4653451681962744,0.23399210457583366,0.2120675701712402,0.8510815382003785,0.8477230668067932,1347.6573551177978,1347.6573551177978
FOLD-3-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn310,fold_3,manifold,False,5,5069.026570320129,0.8116730570793151,0.8068305253982544,0.4414613503626891,0.4496389910242811,0.22759132142985933,0.1980926285915811,0.8522969007492065,0.852221667766571,1010.2728713035583,1010.2728713035584
FOLD-3-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.910,fold_3,manifold,False,5,5365.20420217514,0.8059159636497497,0.8054100871086121,0.4503338481026756,0.4600646065347027,0.23717551679717624,0.2067901851847084,0.846887755393982,0.845824122428894,1070.0394852638244,1070.0394852638244
FOLD-3-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_3,manifold,False,5,2948.624500274658,0.8051706552505493,0.8062364459037781,0.4522542555255978,0.4700039073503855,0.23873448220465207,0.2159840250738657,0.848047399520874,0.8458069562911987,586.751655292511,586.751655292511
FOLD-3-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9710,fold_3,manifold,False,5,3004.454976797104,0.8079073548316955,0.8079946637153625,0.44690572449540084,0.4652808211153914,0.23410263718674512,0.211976927306898,0.8511620163917542,0.847446858882904,598.3470222473145,598.3470222473145
FOLD-3-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn310,fold_3,manifold,False,5,3022.154974460602,0.8115749835968018,0.8065827488899231,0.4416817378841875,0.4506208761020426,0.22778437384406533,0.1988367812605012,0.8523979187011719,0.8522040843963623,601.1473106861115,601.1473106861115
FOLD-3-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.910,fold_3,manifold,False,5,6766.673113822937,0.7490054726600647,0.7760747671127319,0.5383371538128585,0.5827069077891875,0.32792394376114153,0.3276856871798416,0.7676403641700744,0.7538794875144958,1348.3091062545775,1348.3091062545775
FOLD-3-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9510,fold_3,manifold,False,5,6635.412491798401,0.7500170469284058,0.7753151059150696,0.5367730850054941,0.5807062474947173,0.326516463546554,0.3261844116451378,0.7692826151847839,0.7546833753585815,1321.1514285087585,1321.1514285087585
FOLD-3-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9710,fold_3,manifold,False,5,6709.454340934753,0.7506876945495605,0.7754864692687988,0.5356269222761079,0.5795941760817819,0.3255850070680675,0.3249893713692112,0.7703624844551087,0.755325436592102,1337.0241352558137,1337.0241352558137
FOLD-3-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn310,fold_3,manifold,False,5,14064.770678043365,0.7503952145576477,0.7749998569488525,0.5374810569482986,0.5783814034717516,0.32603893386346783,0.3231435935445251,0.7694376587867737,0.7583486437797546,2805.682429075241,2805.682429075241
FOLD-3-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.910,fold_3,manifold,False,5,8036.5880970954895,0.749081015586853,0.7763462066650391,0.5385204469191315,0.5826095088672965,0.3278212482500237,0.3272691062385855,0.7671185493469238,0.7539803385734558,1602.3791280269622,1602.3791280269622
FOLD-3-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_3,manifold,False,5,4328.982322216034,0.7501495122909546,0.7758789658546448,0.5368461930302475,0.5808906976365455,0.32631000880695354,0.3261428278078644,0.7693859457969665,0.7552356719970703,862.5353046894073,862.5353046894073
FOLD-3-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9710,fold_3,manifold,False,5,4710.492480278015,0.7508538722991943,0.7758750915527344,0.535560668048575,0.5798448570278019,0.3253066390000348,0.325250210938965,0.7706018924713135,0.7556246519088745,938.5620418548584,938.5620418548584
FOLD-3-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn310,fold_3,manifold,False,5,5662.835503101349,0.7504198670387268,0.7755205035209656,0.5379684934465666,0.5785923862442995,0.3260977198164499,0.3228443384298616,0.7688334226608277,0.7579805850982666,1128.071349954605,1128.071349954605
FOLD-3-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.910,fold_3,manifold,False,5,5531.818470716476,0.7750787854194641,0.7943140864372253,0.4949988954133886,0.5329123518083861,0.28629645003901866,0.2776076580794723,0.8036176800727844,0.7940995693206787,1102.9767448425291,1102.9767448425291
FOLD-3-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9510,fold_3,manifold,False,5,8429.767018795013,0.7796087026596069,0.7954064011573792,0.4900782184294221,0.5236722841021528,0.27945278879493574,0.2682131761754711,0.8109196782112121,0.8005577325820923,1681.606248426437,1681.606248426437
FOLD-3-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9710,fold_3,manifold,False,5,5500.787113904953,0.7822835683822632,0.7959747314453125,0.4863040884403634,0.518680308141689,0.27537661547196224,0.2633562334865137,0.8171691417694091,0.8097855448722839,1096.829306793213,1096.829306793213
FOLD-3-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn310,fold_3,manifold,False,5,5315.083203554153,0.7802713871002197,0.7975200414657593,0.4868853001189056,0.5218368725576481,0.2781063092063484,0.266940413727498,0.8105985045433044,0.8025409579277039,1059.5366389751434,1059.5366389751434
FOLD-3-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.910,fold_3,manifold,False,5,5370.041494369507,0.7751175761222839,0.7944179177284241,0.49470025632481907,0.5332540535344641,0.2862121617712901,0.2776625586455866,0.803258764743805,0.7938405871391296,1071.0653777122498,1071.0653777122498
FOLD-3-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_3,manifold,False,5,3399.47789144516,0.7797383546829224,0.7957522869110107,0.48976926706396745,0.523720657625445,0.2791954735707979,0.2682828786074721,0.8106271266937256,0.800169825553894,677.2536768913269,677.2536768913269
FOLD-3-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9710,fold_3,manifold,False,5,3675.726413965225,0.7823845863342285,0.7962281107902527,0.48607935252228635,0.5187601021475287,0.27517162605874046,0.2634481634696286,0.8169679999351501,0.809312105178833,731.0956767559052,731.0956767559052
FOLD-3-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn310,fold_3,manifold,False,5,3844.75230884552,0.7802381992340088,0.7974969744682312,0.4868537597170291,0.5218198860428396,0.278174238982914,0.2668663548934968,0.8103712797164917,0.8023737668991089,766.6104914188385,766.6104914188385
FOLD-3-spectral-nu2-K100-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_3,spectral,False,5,730.9861550331116,0.8131402850151062,0.807560920715332,0.44196771774938526,0.4516703885536135,0.2245239602450832,0.1980606981451034,0.8662635445594787,0.8718588352203369,144.4874309539795,144.4874309539795
FOLD-3-spectral-nu2-K1300-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_3,spectral,False,5,867.2824561595917,0.7480441927909851,0.7713900208473206,0.5439246201366515,0.5941270489849296,0.3282109150983724,0.3439302151923975,0.7752184629440307,0.7637501955032349,171.89556498527526,171.89556498527526
FOLD-4-euclidean-ard-matern-nu1.5-ind1000-5-lr0.05-ep20-lbs1010,fold_4,euclidean,False,5,2045.050351858139,0.8529085397720337,0.8103862404823303,0.5340932594534044,0.5992930596025913,0.32215071325961475,0.3552468528901753,0.7802116632461548,0.7739848494529724,381.2922593593597,381.2922593593597
FOLD-4-euclidean-no-ard-matern-nu1.5-ind1000-5-lr0.05-ep20-lbs1010,fold_4,euclidean,False,5,2941.380847930908,0.8490293025970459,0.8091567158699036,0.5445493247182865,0.6009630505804214,0.3291239700287475,0.3572017825860399,0.7812259793281555,0.7755953669548035,549.7826127529145,549.7826127529145
FOLD-4-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.910,fold_4,manifold,False,5,3936.0792186260223,0.9040668249130249,0.8736603856086731,0.471168183357794,0.508212871339311,0.24669258787412604,0.2506329076953817,0.8493055939674378,0.8525770902633667,780.8531027317047,780.8531027317047
FOLD-4-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9510,fold_4,manifold,False,5,4582.699380636215,0.9053759098052978,0.8727744221687317,0.46928763304546556,0.5107350900312555,0.24462958037823374,0.2521519623551271,0.8483096122741699,0.8485831022262573,910.4566824913024,910.4566824913024
FOLD-4-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9710,fold_4,manifold,False,5,953.6602771282196,0.9071503043174743,0.8723551034927368,0.46235847913763395,0.5072809110787027,0.24176289515178917,0.2528703148909833,0.861792516708374,0.8539831638336182,184.6689065933228,184.6689065933228
FOLD-4-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn310,fold_4,manifold,False,5,3879.02321600914,0.9105715036392212,0.8834532499313354,0.46133282342906534,0.4908725480639163,0.23642325700451403,0.2337393055853528,0.8577897906303406,0.8657665848731995,769.660326385498,769.660326385498
FOLD-4-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.910,fold_4,manifold,False,5,2198.195586681366,0.9040710926055908,0.8738865852355957,0.47102893525230094,0.5082303030709465,0.2466776679918962,0.2502447789123085,0.8492153406143188,0.8523856401443481,435.0860486507416,435.0860486507416
FOLD-4-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_4,manifold,False,5,2205.927004337311,0.9053883671760559,0.8728023767471313,0.46920033407356254,0.510885243439168,0.24460881560513775,0.2521039621326498,0.8483106017112731,0.8485412001609802,436.2343836307526,436.2343836307526
FOLD-4-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9710,fold_4,manifold,False,5,2197.6766562461853,0.9059671998023987,0.8743171691894531,0.46810982078218044,0.5081378999726923,0.24379149490751068,0.2495057278678181,0.8533090353012085,0.8537805080413818,434.71520948410034,434.71520948410034
FOLD-4-learnls-manifold-nu2-K100-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn310,fold_4,manifold,False,5,2244.9996712207794,0.9103778958320617,0.8834902048110962,0.46139942799929445,0.4909631550741793,0.2367288037831293,0.2336752417963588,0.8576938152313233,0.8656065464019775,444.7335654258728,444.7335654258728
FOLD-4-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.910,fold_4,manifold,False,5,5067.690561056137,0.852490508556366,0.8145526647567749,0.5399575330076493,0.5986948385054274,0.32216885407219753,0.3486000919242356,0.7732637524604797,0.7615281939506531,1002.7714972019196,1002.7714972019196
FOLD-4-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9510,fold_4,manifold,False,5,5056.290404558182,0.8529715538024902,0.8160795569419861,0.5394800738748154,0.5978159371162072,0.3216043965436723,0.3461556996422904,0.775114917755127,0.7637348771095276,1000.5547314167022,1000.5547314167022
FOLD-4-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9710,fold_4,manifold,False,5,9640.447797060013,0.8520669221878052,0.8146045804023743,0.5402231925325202,0.5992033501983637,0.32311414941461347,0.3485169804279092,0.7753881454467774,0.763602614402771,1912.6668943405152,1912.6668943405152
FOLD-4-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn310,fold_4,manifold,False,5,9787.829108953476,0.8561052560806275,0.8188925385475159,0.5343918796749173,0.5932074932688125,0.3164452693345777,0.3416403771268272,0.7759981632232666,0.7676408886909485,1940.246338891983,1940.246338891983
FOLD-4-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.910,fold_4,manifold,False,5,2420.7797346115112,0.8525431036949158,0.8148285150527954,0.540146889240351,0.5985187866761331,0.32213877282456266,0.3481588200377056,0.7731134057044983,0.7617335915565491,478.8035377502441,478.8035377502441
FOLD-4-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_4,manifold,False,5,4046.8561384677887,0.8529873013496398,0.8162152767181396,0.5397333375316228,0.5976275883117838,0.32159619903482306,0.3459381748245563,0.7746019244194031,0.76395583152771,802.0517634868622,802.0517634868622
FOLD-4-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9710,fold_4,manifold,False,5,4184.453171491623,0.8520512342453003,0.8143386244773865,0.5404458217938368,0.5993124688697209,0.3231364262799929,0.3489423792249958,0.7749562978744506,0.7640225887298584,827.4734499931335,827.4734499931335
FOLD-4-learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn310,fold_4,manifold,False,5,3888.687534570694,0.8557548999786377,0.8191375136375427,0.5347181295577927,0.5930978374842861,0.3170684093095832,0.341246407046839,0.7764636278152466,0.7675161361694336,772.0550760269165,772.0550760269165
FOLD-4-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.910,fold_4,manifold,False,5,7500.800324678421,0.8743859529495239,0.8428136706352234,0.5116760552864358,0.5588668817287716,0.29106588472680234,0.3026151803751217,0.8076318860054016,0.8027617335319519,1488.3708297252656,1488.3708297252656
FOLD-4-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9510,fold_4,manifold,False,5,5966.614372968674,0.8807271361351013,0.8479601144790649,0.5044148109775637,0.5500756481415238,0.2820057925742872,0.2940722836366162,0.8141133546829223,0.8107227087020874,1186.6284724235534,1186.6284724235534
FOLD-4-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9710,fold_4,manifold,False,5,4200.513116121292,0.8839542388916015,0.8514809012413025,0.49985180003642915,0.5440947412516568,0.27728970219817906,0.288198034187714,0.820078992843628,0.8167663812637329,832.5915608882904,832.5915608882904
FOLD-4-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn310,fold_4,manifold,False,5,7504.983221054077,0.8800179362297058,0.8489203453063965,0.5024675784025214,0.5457632187803652,0.2824234485019136,0.2924725936824977,0.815894877910614,0.8173598647117615,1490.098394060135,1490.098394060135
FOLD-4-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.910,fold_4,manifold,False,5,2291.2090768814087,0.8744074940681458,0.8428772687911987,0.5112853444320165,0.5590442941502731,0.2910033486493678,0.3025099100459323,0.8075537919998169,0.8025732636451721,452.7825549125672,452.7825549125672
FOLD-4-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_4,manifold,False,5,2241.664529323578,0.8807245135307312,0.8480708599090576,0.5042519520707252,0.5500731156154542,0.2819890688961183,0.2938879018296402,0.8139785170555115,0.8105666637420654,442.5207347393036,442.5207347393036
FOLD-4-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9710,fold_4,manifold,False,5,2229.873938560486,0.8839386463165283,0.8517554998397827,0.4996838143502263,0.5439829797698603,0.27729276624542853,0.287738793963934,0.8199817419052124,0.8167073726654053,441.5941117286682,441.5941117286682
FOLD-4-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn310,fold_4,manifold,False,5,2699.14538025856,0.880018949508667,0.849134087562561,0.5023504444143336,0.5457976972847588,0.2824152563248392,0.2921162745706694,0.8158370852470398,0.8174859881401062,534.4044212818146,534.4044212818146
FOLD-4-spectral-nu2-K100-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_4,spectral,False,5,864.2413799762726,0.9146398901939392,0.8836812376976013,0.4561954202820829,0.4883702831632204,0.22981124734432717,0.2333438751811357,0.8683565497398377,0.8721938729286194,170.21344275474547,170.21344275474547
FOLD-4-spectral-nu2-K1300-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_4,spectral,False,5,2134.7840089797974,0.8677858471870422,0.8342850804328918,0.5261685209589763,0.5826714180303696,0.2978776671601387,0.3166576581593044,0.7723601698875427,0.7682763934135437,422.1191092967987,422.1191092967987
FOLD-5-euclidean-ard-matern-nu1.5-ind1000-5-lr0.05-ep20-lbs1010,fold_5,euclidean,False,5,2130.5190641880035,0.8612929821014405,0.8235986828804016,0.5350507439189336,0.6060918787231493,0.31925822766102835,0.3672663109782871,0.7783968567848205,0.7755534052848816,398.5782158851624,398.5782158851624
FOLD-5-euclidean-no-ard-matern-nu1.5-ind1000-5-lr0.05-ep20-lbs1010,fold_5,euclidean,False,5,3284.2488017082214,0.8605196118354798,0.8252300024032593,0.5357950121347324,0.6040832725601517,0.3204509271322714,0.3647572622713166,0.777986490726471,0.7776336073875427,615.7273140907288,615.7273140907288
