lipid,model,family,n_folds,n_runs,r2_mean,r2_median,r2_min,r2_max,corr_mean,corr_median,corr_min,corr_max,rmse_mean,rmse_median,rmse_min,rmse_max,mae_mean,mae_median,mae_min,mae_max
PA 38:3,ZW03-NONE-SOTA-SPA3D-409610,sota,8,8,0.14528585292876112,0.1662863667100542,0.0408292930832365,0.2218800366814655,0.39007369509557127,0.4162005911103372,0.2685446062291475,0.4712797025561952,0.00020747172982423748,0.00020660110506664998,0.000187873232101,0.0002258307617991,0.00014779050165873752,0.0001464511390088,0.0001344118179166,0.0001633168895721
PA 38:3,ZW01-NONE-SOTA-SPA3D-409610,sota,8,8,0.14376514935958234,0.16466781349761056,0.0380449428067988,0.2186307996600044,0.3850450561081852,0.4113328070756731,0.2594927890944726,0.4694976795680985,0.00020765883087890002,0.00020594435688645,0.0001892942814174,0.0002261583032237,0.0001480326761004375,0.0001456902060916,0.0001354330027499,0.0001640358787309
PA 38:3,LGPALL-MEAN-5-data-2000-1000-learnind-ard10,lgp,8,8,0.1422390159690753,0.1612816573990748,0.0401605052087669,0.2092010870949019,0.387363908698581,0.41596592458368326,0.2581248996041192,0.4590840488048012,0.00020777399084817498,0.0002068244782127,0.0001873525524534,0.0002259094763795,0.00014698641150574999,0.0001451075078542,0.0001331659843511,0.0001626539375285
PA 38:3,ZW05-NONE-SOTA-SPA3D-409610,sota,8,8,0.1406511546355402,0.15796977982118554,0.0324487506344834,0.2232703084864764,0.3871953058153289,0.412921181584254,0.2623301243517236,0.4729124279348045,0.00020800243579602502,0.00020676943116305002,0.0001882538618728,0.0002268151894012,0.0001481549654674375,0.00014654614716160002,0.0001346316080136,0.0001639982164432
PA 38:3,ZW03-NONE-NODES150K-SOTA-SPA3D-409610,sota,8,8,0.1400641014986617,0.15765631037882905,0.033331028199898,0.2216950997445369,0.38901251406030496,0.41507610173616083,0.2659543629853141,0.4712018660213486,0.000208088735767375,0.00020685567060675,0.0001885491356266,0.0002267117532301,0.00014830129939655,0.0001466985944102,0.0001348928632204,0.0001640873982889
PA 38:3,LGPALL-MEAN-5-reference-2000-1000-learnind-ard10,lgp,8,8,0.14110022113115872,0.1575490032466707,0.0365525895864327,0.2233614975100368,0.3866003623526091,0.4083749224005221,0.2578700845877471,0.4768381483711836,0.0002079678267824625,0.00020796360541065,0.0001867456368262,0.0002263336607564,0.00014735232428193752,0.00014633735036205,0.0001330698729732,0.0001626483075895
PA 38:3,ZW03-ALFT-SOTA-SPA3D-409610,sota,8,8,0.13752944605679976,0.15356061895307044,0.0421679866924682,0.20218127786715,0.3819855773338029,0.4083468698785508,0.247748228483404,0.4672230105022531,0.0002084924775416875,0.0002077546909353,0.0001888110371126,0.0002280713880772,0.0001479863542538125,0.00014651853308705,0.0001351891129357,0.0001626794226698
PA 38:3,BASELINES-MLP-25610,baseline,8,8,0.13710601991757587,0.15318994170677724,0.0422051892922198,0.2020138044377649,0.38290256500474956,0.4059283816807936,0.2703122140910997,0.4506418279642112,0.0002084564258658875,0.0002076014419704,0.000188630553794,0.000225921680647,0.00014800467495936252,0.0001463621621494,0.0001347230233252,0.0001629864977834
PA 38:3,MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.910,manifold,8,8,0.12614783308044022,0.1521116604432293,-0.0193209549722581,0.2165616262309747,0.37713565037738606,0.405722986856742,0.2401126705554858,0.4682241775922324,0.00020965504404788751,0.00020811369175315,0.0001889485909719,0.0002328040960318,0.00014850641055085,0.00014641681050545,0.0001348033693849,0.0001670472756979
PA 38:3,MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9510,manifold,8,8,0.12822933201240871,0.15187647902689344,0.0184810216253756,0.1987266660173483,0.3726153297588041,0.406126432914655,0.2486089189307053,0.4460766465311362,0.000209433021085275,0.00020874241512995,0.0001895993287155,0.000228446491049,0.0001484556590338625,0.00014657062732570001,0.0001353294422213,0.0001642438678072
PA 38:3,MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9710,manifold,8,8,0.13127669851662377,0.15147185221464354,0.0084858510815118,0.2040206360410839,0.3771595090542629,0.40430561242438046,0.2370139658202761,0.4543194148731076,0.00020910709830057503,0.00020735639567315002,0.0001893959189762,0.000229606722293,0.0001481423706405625,0.00014585297029635002,0.0001350487303948,0.0001646796882733
PA 38:3,MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9710,manifold,8,8,0.11920571601555202,0.14757971302417683,-0.041710476771688,0.205482018912619,0.3680991189344456,0.3999609151103913,0.2174516091518368,0.4533875449145824,0.000210474165832325,0.00020904616616630002,0.0001896805793933,0.0002353469947343,0.0001486367119277375,0.00014670152895685,0.0001350629691554,0.0001654620882341
PA 38:3,EUCLIDEAN-GPLFR-euclidean-d810,gplfr,8,8,0.13449423890890155,0.1470392961281753,0.0393538421682774,0.2063604249122067,0.37653698900539334,0.3985282940692927,0.2507026837272647,0.4592186576914196,0.0002087612282183375,0.00020783240292955,0.0001890317384091,0.0002269408037628,0.0001493450601108125,0.00014744687634275002,0.0001360440192742,0.0001648177976972
PA 38:3,MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9710,manifold,8,8,0.12279842625906982,0.14501988465021903,-0.0040054357185224,0.2001793217972408,0.3692411503431926,0.3952261264885917,0.234089040119833,0.4485628802861374,0.00021007357776234997,0.00020910567097965,0.0001891749969704,0.000231048510447,0.00014887377280118751,0.00014684865771834999,0.0001353395047404,0.0001667808695393
PA 38:3,SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.9-learndiff1.010,spectral,8,8,0.12179154932792867,0.1448264030864689,0.0233073892828488,0.1776811977534358,0.365479059241032,0.3908780238837446,0.2484558779410766,0.4345066233148048,0.0002102423014218875,0.00020896330150575,0.0001920700990941,0.000227884135394,0.0001489003397567,0.00014679255295765002,0.0001371640217648,0.0001644015675867
PA 38:3,SPECTRAL-5-4-K300-reference-5-1000-faiss-1-15-randomwalk-2-1.0-0.01-0.1-1.010,spectral,8,8,0.12534324037797234,0.1445375698880027,0.0272729671483065,0.1942850894145615,0.37041039199450987,0.3970999146345766,0.2513750886847314,0.4457985047666427,0.00020982296352760002,0.00020937310829779998,0.0001900345962971,0.0002274210360343,0.00014855426490923752,0.0001469793440604,0.000135870803541,0.0001633434573422
PA 38:3,MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9510,manifold,8,8,0.13114537178013774,0.14415502714423356,0.0318720512569893,0.2139272336480605,0.3768822664560749,0.3987205359119995,0.2559008628745874,0.4675586511377178,0.000209103572204175,0.00020878164668285002,0.000188841333756,0.0002268827721306,0.000148080363403,0.0001468754836106,0.0001344008821559,0.0001635065279423
PA 38:3,SPECTRAL-GPLFR-spectral-d810,gplfr,8,8,0.1215182940078001,0.14357198787453254,0.0072880895220872,0.1898688578342702,0.35998374530080934,0.3917913717985056,0.2165872679481288,0.4395097677282076,0.00021032514611507498,0.0002083075920595,0.0001901694110053,0.0002297453643391,0.00015041584202735002,0.0001475419069531,0.0001371698246896,0.0001675172724694
PA 38:3,MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.910,manifold,8,8,0.1286337834730552,0.1435124442602813,0.0302005773868151,0.2008711412157034,0.3740101681179086,0.39456786355087203,0.2558883887924704,0.4504454324838916,0.00020943929513835,0.0002084797694422,0.0001893855980953,0.0002272603978981,0.0001482956906099,0.00014656461304435,0.0001348084735737,0.0001638043964452
PA 38:3,NM100-BASELINES-MLP_EIGEN-256-rootdissolve-dn3-prune0.9710,baseline,8,8,-0.5147054522817742,0.14349508232798158,-2.9302113092364226,0.2019386365139747,0.32131969319355574,0.4011229935705341,0.0328778393890308,0.4494669044649335,0.0002608927289318125,0.00020789115240585002,0.0001896341700342,0.0004571335503449,0.0001594151491926125,0.00014655975743855,0.0001351760214095,0.0002120096424999
PA 38:3,RIEMANN-GPLFR-riemann-d810,gplfr,8,8,0.12096727746090256,0.14206842844668544,0.0104295381650449,0.1892434694009168,0.3582074291776203,0.38707288242811655,0.2201451560447671,0.4384808595768363,0.00021037583437345,0.0002085398917555,0.0001905344859502,0.0002293815603271,0.000150399843464125,0.00014771462693625,0.0001373804742439,0.0001670689010235
PA 38:3,MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9510,manifold,8,8,0.12648432156837372,0.1419418300647687,0.0201476512226285,0.211201098206468,0.37116328951967537,0.3947487009702702,0.2467483569048396,0.4626300430727594,0.000209649487723325,0.00020884864594535,0.0001898395965228,0.0002282524563678,0.0001485207592896125,0.00014690192482705002,0.0001356147142823,0.0001643488381623
PA 38:3,SPECTRAL-5-4-K100-reference-5-1000-faiss-1-15-randomwalk-2-1.0-0.01-0.1-1.010,spectral,8,8,0.12217542557384589,0.1403536224060303,0.0237033913710538,0.1940221647981367,0.3674082968716577,0.3931508795227985,0.2534017481553008,0.443503441815482,0.0002101977699477875,0.0002102976276225,0.0001902458108972,0.0002278379326576,0.00014871649848775,0.0001473471545844,0.0001356898000048,0.0001639909712362
PA 38:3,SPECTRAL-5-4-K300-reference-5-1000-faiss-1-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,spectral,8,8,0.12338848741664225,0.14005451586388926,0.0223532763099468,0.1953550025134158,0.3673915734476124,0.39199770927172684,0.2472212429733272,0.4465992621051806,0.00021007461036661249,0.0002099295445869,0.0001887656027149,0.0002279954161252,0.0001487084471736375,0.00014736563510315,0.0001347833878815,0.0001640439684698
PA 38:3,SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.9-learndiff1.010,spectral,8,8,0.12269103098441511,0.13904235974454504,0.0316080273734348,0.1947568905519053,0.36934049586808526,0.3896162841861347,0.2587958807597421,0.4457956677215383,0.00021013191580558752,0.0002105113108717,0.0001903033706547,0.0002269137072912,0.00014873714414667498,0.0001470908478438,0.0001361240838077,0.0001634853711312
PA 38:3,SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot10,spectral,8,8,0.12389171769198548,0.1388221393665665,0.0307793443596805,0.1917766905841004,0.3655645265833864,0.38224068137728207,0.2544245614984439,0.4424837342800626,0.0002100617417673125,0.00021034189781865,0.0001891848639534,0.0002281707203005,0.00014873134585964998,0.0001473332693942,0.0001352898836368,0.0001635345666351
PA 38:3,MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-2000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.810,manifold,8,8,0.12306361945114322,0.13847292269730024,0.0165393682591603,0.2080383766617476,0.36848447025972864,0.38996651092385837,0.2473614300721313,0.456620834390884,0.00021004554044181252,0.000209066582579,0.0001907043387189,0.0002286723372928,0.0001485481434031125,0.0001465601391207,0.0001356556220854,0.0001648222369273
PA 38:3,SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.95-learndiff1.010,spectral,8,8,0.12089302329207287,0.1380194117635953,0.0248401503695236,0.1891980200540338,0.36418108482999034,0.38450810702038285,0.2501254222232758,0.4380820030343123,0.0002104072758154375,0.00021016076083685,0.0001913604003357,0.0002278438896351,0.000148938881149925,0.00014699952135545,0.00013692411854,0.000163720285213
PA 38:3,NM300-BASELINES-MLP_EIGEN-256-rootdissolve-dn3-prune0.9710,baseline,8,8,0.08672903754623253,0.1373197556534574,-0.1175127084870717,0.1969370896647817,0.3533504797722965,0.3961963249241533,0.1806307926545812,0.4440630901387112,0.00021413428797635,0.00020970016725115,0.0001908453977104,0.0002437594051598,0.00015102088960688748,0.00014749127051939999,0.0001358564539565,0.0001720932266542
PA 38:3,SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.97-learndiff1.010,spectral,8,8,0.11984324396399954,0.13702858135044285,0.0216976841722926,0.1972303960499245,0.36161081815307167,0.3787891747404373,0.2448340366997007,0.4508730875370217,0.0002105605878610625,0.00021082756209955,0.000190266131894,0.0002288886851584,0.0001492029025285375,0.00014800525659345,0.0001360156367034,0.0001644165380113
PA 38:3,SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,spectral,8,8,0.11797214811140391,0.13615531339210374,0.0221569999839896,0.1772117166089488,0.362832204860692,0.385104127999775,0.2489653604872233,0.4331881514731572,0.0002106992057883125,0.0002099926620046,0.0001915069856859,0.0002280183016194,0.00014912778597515002,0.0001468178489327,0.0001368650377423,0.0001641721948833
PA 38:3,SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.97-learndiff1.010,spectral,8,8,0.1205817351352564,0.1350015047735586,0.0224512208008058,0.1966599561185058,0.3624988986361681,0.379405028917766,0.2404417068998406,0.4475886479364946,0.00021041917056575002,0.0002102909538514,0.0001912139207142,0.0002279839951007,0.00014895462490257502,0.00014676347332665001,0.0001366600885211,0.0001642322102113
PA 38:3,SPECTRAL-5-4-K100-reference-5-1000-faiss_cluster_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-clk64-sw1.0-cs0-learndiff1.010,spectral,8,8,0.12164851034620155,0.134757182262185,0.0273304205168926,0.1959629857556198,0.3641388937291815,0.3822281498085217,0.2485695236948891,0.4468955896181071,0.0002102903869469,0.00021030143279205,0.0001914820521575,0.0002274143197114,0.000148968377049025,0.00014696781864660002,0.0001363781899228,0.0001637085882314
PA 38:3,SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,spectral,8,8,0.1175970903898469,0.1346224187588426,0.0233832290734248,0.1801967300430511,0.363782572462304,0.38026534713160265,0.2549131567422389,0.4353697715663929,0.00021074622600445,0.00021085463443425,0.0001910148439813,0.0002278752876663,0.000149066765209225,0.00014704766875195,0.0001366500647516,0.0001638623826948
PA 38:3,SPECTRAL-5-4-K300-reference-5-1000-faiss_cluster_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-clk64-sw1.0-cs0-learndiff1.010,spectral,8,8,0.12211230355193857,0.13456241414246506,0.034356870458759,0.1850251775092806,0.368320374886492,0.3884015542065007,0.263349094654115,0.4327477418786561,0.000210193177857,0.0002091961101494,0.0001914002239946,0.0002272075303709,0.00014877346453617498,0.0001470754436492,0.0001366184082606,0.0001633613039077
PA 38:3,MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.910,manifold,8,8,0.11540264486067556,0.1342877176327135,-0.0280061656732408,0.1888310151432662,0.36573645508112707,0.39290901041418214,0.2267132793227489,0.4379627713302765,0.000210907034121425,0.0002089224273976,0.0001910313610176,0.0002337938058056,0.0001492702599378125,0.00014697797273325,0.0001355798888715,0.0001678743968514
PA 38:3,SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,spectral,8,8,0.12263312364167733,0.13424363374104964,0.0319798318427125,0.1901630641334762,0.3659249048994204,0.3794470180595181,0.2564729925878575,0.4408033196929662,0.0002101775416629875,0.00021018150491505,0.0001917056105801,0.0002268701424783,0.0001488446940476,0.000146434941148,0.0001372131956992,0.0001634865602605
PA 38:3,SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,spectral,8,8,0.12063604901766217,0.13389586783443896,0.0219583602356961,0.1823334288362202,0.3648444492043737,0.37985062562120475,0.2496283157399672,0.4321096201032718,0.0002104312203302875,0.00021050113242005,0.000190286870053,0.0002280414603463,0.0001491367198257625,0.0001474006074531,0.0001353541742281,0.0001639378636678
PA 38:3,SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot10,spectral,8,8,0.12238724014821431,0.13383594108883556,0.0243381923560341,0.1971868423917482,0.3682809832567362,0.38852570816728416,0.2448730927570178,0.4464177492880465,0.000210161042780675,0.0002094863195017,0.0001904169412834,0.0002277638489924,0.0001486801564097875,0.0001469309702856,0.0001359376791359,0.0001642656978277
PA 38:3,SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,spectral,8,8,0.12063674655704948,0.13362029916021895,0.0296188673581231,0.1870746855972458,0.3656444550744695,0.38179216276396366,0.2522456023323671,0.4368139547707311,0.000210449362545525,0.00021028550235545,0.0001911285396431,0.0002277075745252,0.00014916485276461248,0.00014738616136704999,0.0001366473211292,0.0001635273761678
PA 38:3,SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,spectral,8,8,0.12211868409552576,0.13343524289582254,0.0283497653355101,0.2060530450500075,0.36703030131488285,0.37720388397110965,0.2573586886505262,0.4619335403601351,0.0002102600450900125,0.000210991506932,0.0001907336519651,0.0002275400643774,0.000148998223883925,0.0001474195533308,0.0001362929051946,0.0001639223743734
PA 38:3,MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.910,manifold,8,8,0.11615479268341021,0.13279642201773756,0.0022851356218045,0.188823616925619,0.3655462675356086,0.39530475678407145,0.2328293784971652,0.4377171903906636,0.0002108469043845,0.00020885386433355,0.0001909124442374,0.0002303235587439,0.00014932944120775,0.0001468650891551,0.0001361418499964,0.000166015830341
PA 38:3,SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,spectral,8,8,0.12069779078015601,0.13267606430243856,0.0212586964762515,0.1880540027336771,0.36688759791516595,0.389627685398866,0.2481597705045893,0.4393207536137529,0.0002103921147962,0.0002094961056563,0.000189620057465,0.0002281230130197,0.0001489365352061125,0.000147427284694,0.0001354244957267,0.0001641445783598
PA 38:3,SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-learndiff1.010,spectral,8,8,0.12085535627929689,0.1326534794172864,0.0187455448407808,0.1916637494286602,0.36269302375848744,0.37549096020018663,0.2386480237137736,0.4431692575722552,0.0002104232557945625,0.0002107283668939,0.000189643571665,0.0002284157053618,0.00014907589902387502,0.00014702204151925002,0.0001356326904511,0.0001640550742268
PA 38:3,ATLASx50p0-BASELINES-GCN_FAISS-256-rootdissolve-dn3-prune0.9710,baseline,8,8,0.12235029831185817,0.1325546102600528,0.0200042881441281,0.2074318121944683,0.377093617936033,0.3985673327963588,0.2582909917961672,0.4560533385291836,0.000210059439079875,0.0002096342835752,0.0001884833409774,0.0002282691563638,0.0001492623395400625,0.00014784824895494998,0.0001347509826639,0.0001647793001732
PA 38:3,SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.95-learndiff1.010,spectral,8,8,0.11875991974064355,0.13197633572812575,0.0212870119881813,0.1932566562034342,0.3648696299396702,0.3767768687591581,0.251612844605904,0.4426899411331784,0.0002106067376517,0.0002112066487996,0.0001907661865744,0.0002281197131351,0.00014906645553935,0.00014660293488275,0.000135924606499,0.0001645021520777
PA 38:3,SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.010,spectral,8,8,0.11938223705391057,0.1315670955429766,0.0262807232775307,0.1883604725863348,0.36129184303019624,0.37592953654303024,0.2434490024316482,0.4403574443717157,0.00021057184838575,0.0002112694967834,0.0001902182226132,0.0002275369984804,0.000149049055987675,0.00014721742030005,0.0001358306383372,0.0001637982702985
PA 38:3,SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-learndiff1.010,spectral,8,8,0.11937104314847391,0.1315005739623209,0.025689692967044,0.1847245910485171,0.36150790189658355,0.37668543515515174,0.2448687424774078,0.4370156089380888,0.00021054367853276252,0.00021031014767320001,0.000191864921714,0.0002276060434635,0.000148979461102175,0.0001466459575777,0.0001368684456477,0.0001637237516388
PA 38:3,SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,spectral,8,8,0.11922537214729997,0.1310146917109896,0.0257471159882395,0.1941799853760761,0.3660873716106384,0.38066819901863325,0.2559498982889254,0.4439554883038831,0.0002105228717503,0.00021088730250325,0.0001889033789415,0.000227599336145,0.0001488006933541625,0.00014694420983015,0.0001348170559642,0.0001637905959279
PA 38:3,SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,spectral,8,8,0.119007719946852,0.13027067334561543,0.0344758558917175,0.1835015155774327,0.36192996872018834,0.37453017886353634,0.2570610920142585,0.4353371132760184,0.0002106085769012125,0.00021091589605615,0.0001901509032564,0.0002271827038975,0.0001490097402101,0.00014735728540729999,0.0001357432013711,0.0001631400506769
PA 38:3,MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9710,manifold,8,8,0.11084313672552379,0.1298881637278237,0.0111927290089222,0.197008366330732,0.3634270567963601,0.3832645281166333,0.2490756118635078,0.4447344297889833,0.00021135532774521252,0.000213458565926,0.0001903046142094,0.000228041129501,0.00014894429951389999,0.00014762754211349998,0.0001352612242705,0.0001643497144496
PA 38:3,SPECTRAL-5-4-K100-reference-5-1000-faiss-1-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,spectral,8,8,0.11958728977567284,0.1295337890328159,0.0292608138049557,0.1955697525473613,0.36430328098584036,0.3755042727666351,0.2604057029407151,0.4466643432025667,0.00021055103134522498,0.0002106070588054,0.00019072044459,0.0002280546906205,0.0001490198082854,0.00014725587267220002,0.0001364827225917,0.0001637932952807
PA 38:3,SPECTRAL-5-8-K6000-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,spectral,8,8,0.12165068349639772,0.12949899023957634,0.0236714199193844,0.191026232856288,0.3647511811025641,0.37058405645337555,0.2484634945508943,0.4394063940159283,0.00021032114266083748,0.00021103857455605002,0.0001892726752673,0.0002278416632092,0.00014904432283108747,0.00014644982040175,0.0001352578210245,0.0001642066452796
PA 38:3,SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,spectral,8,8,0.115924705876013,0.1291615938974136,0.0216550776165599,0.1790093034957585,0.36120340117964866,0.3749520864741738,0.2498119033067035,0.428489601172884,0.0002109713755461125,0.0002108812474216,0.0001906732719534,0.0002280768144906,0.0001493340690584875,0.00014720475516084999,0.0001363210727127,0.0001643505838855
PA 38:3,MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9510,manifold,8,8,0.06942367505502915,0.1290970309416253,-0.2183621542795499,0.2021208611590245,0.34551418591032323,0.3780124433222014,0.1747423118700306,0.4499615629600583,0.000216095154811725,0.00020969515824345,0.0001926208003792,0.0002545208359812,0.000150643854808625,0.00014729877261339999,0.0001368128648725,0.000171010567182
PA 38:3,SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,spectral,8,8,0.11398250120148698,0.12900728656263488,0.0219805854896717,0.189159435352614,0.35950009592139653,0.3733198034543842,0.250838112998762,0.4386334144600865,0.00021119973894132498,0.00021213641276295,0.0001911115159319,0.0002281332255578,0.0001494727465309125,0.00014795950784055002,0.0001361361648452,0.000164306520593
PA 38:3,SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,spectral,8,8,0.11426608308479605,0.12899803202729185,0.0110819413788095,0.1831571634619414,0.35952031353301245,0.3779629903082292,0.2428458690925639,0.4332814378533942,0.0002111193417761125,0.00020967900304535,0.0001927687181731,0.0002293059346156,0.0001492149329122875,0.00014731487859120002,0.0001373935206093,0.0001649739717242
PA 38:3,MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9510,manifold,8,8,0.11430494628591156,0.12850167800657505,0.013131724467116,0.1894408200848716,0.363828264959011,0.38653769515456393,0.2413508993300286,0.4358779298296439,0.0002110329501945125,0.00021078664322869998,0.0001905594292513,0.0002290681640349,0.00014918628314386251,0.0001477172387464,0.0001351765946503,0.0001651449272877
PA 38:3,SPECTRAL-5-4-K100-reference-5-1000-faiss_cluster_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-clk64-sw1.0-cs010,spectral,8,8,0.11829889736379406,0.12813552147903645,0.0232692548465626,0.1914524148483418,0.3607926281904527,0.3721761089652912,0.2456286606390794,0.4428911127030041,0.0002107318709180375,0.00021089751264450002,0.0001892228125674,0.000228870217286,0.0001492176766705125,0.0001478199479761,0.0001351505788998,0.0001638754647061
